,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
27,481,11,1,1237,191,1169.087890625,171.9665069580078,1237,191,1305.52978515625,210.99905395507812,0,1169.087890625,171.9665069580078,2474.61767578125,343.9330139160156,1169.087890625,171.9665069580078,2474.61767578125,343.9330139160156
75,482,8,1,1456,249,1394.8587646484375,224.0260772705078,1456,249,1517.4237060546875,274.4106750488281,0,1394.8587646484375,224.0260772705078,2912.282470703125,448.0521545410156,1394.8587646484375,224.0260772705078,2912.282470703125,448.0521545410156
28,482,11,1,1242,191,1175.042236328125,172.09764099121094,1242,191,1309.8597412109375,211.50750732421875,0,1175.042236328125,172.09764099121094,2484.9019775390625,344.1952819824219,1175.042236328125,172.09764099121094,2484.9019775390625,344.1952819824219
76,483,8,1,1465,248,1402.8802490234375,221.6064910888672,1465,248,1527.23681640625,275.2858581542969,0,1402.8802490234375,221.6064910888672,2930.1170654296875,443.2129821777344,1402.8802490234375,221.6064910888672,2930.1170654296875,443.2129821777344
29,483,11,1,1247,192,1179.5875244140625,171.8909149169922,1247,192,1314.6497802734375,212.17530822753906,0,1179.5875244140625,171.8909149169922,2494.2373046875,343.7818298339844,1179.5875244140625,171.8909149169922,2494.2373046875,343.7818298339844
77,484,8,1,1474,250,1413.279052734375,224.4374237060547,1474,250,1536.114990234375,276.7080993652344,0,1413.279052734375,224.4374237060547,2949.39404296875,448.8748474121094,1413.279052734375,224.4374237060547,2949.39404296875,448.8748474121094
30,484,11,1,1252,192,1186.3936767578125,172.11404418945312,1252,192,1318.8931884765625,213.08612060546875,0,1186.3936767578125,172.11404418945312,2505.286865234375,344.22808837890625,1186.3936767578125,172.11404418945312,2505.286865234375,344.22808837890625
78,485,8,1,1482,255,1421.440673828125,232.5521240234375,1482,255,1544.5184326171875,278.7734680175781,0,1421.440673828125,232.5521240234375,2965.9591064453125,465.104248046875,1421.440673828125,232.5521240234375,2965.9591064453125,465.104248046875
31,485,11,1,1258,193,1193.321044921875,173.0525665283203,1258,193,1323.3919677734375,213.41741943359375,0,1193.321044921875,173.0525665283203,2516.7130126953125,346.1051330566406,1193.321044921875,173.0525665283203,2516.7130126953125,346.1051330566406
79,486,8,1,1487,258,1423.372314453125,235.15306091308594,1487,258,1552.5211181640625,280.9942932128906,0,1423.372314453125,235.15306091308594,2975.8934326171875,470.3061218261719,1423.372314453125,235.15306091308594,2975.8934326171875,470.3061218261719
32,486,11,1,1259,193,1191.7681884765625,173.06588745117188,1259,193,1327.0975341796875,214.2588348388672,0,1191.7681884765625,173.06588745117188,2518.86572265625,346.13177490234375,1191.7681884765625,173.06588745117188,2518.86572265625,346.13177490234375
80,487,8,1,1496,259,1431.819580078125,236.8727569580078,1496,259,1560.935791015625,282.0960693359375,0,1431.819580078125,236.8727569580078,2992.75537109375,473.7455139160156,1431.819580078125,236.8727569580078,2992.75537109375,473.7455139160156
33,487,11,1,1264,193,1198.2850341796875,172.1228790283203,1264,193,1329.9422607421875,214.20083618164062,0,1198.2850341796875,172.1228790283203,2528.227294921875,344.2457580566406,1198.2850341796875,172.1228790283203,2528.227294921875,344.2457580566406
81,488,8,1,1502,264,1437.1702880859375,244.77996826171875,1502,264,1568.0159912109375,283.75177001953125,0,1437.1702880859375,244.77996826171875,3005.186279296875,489.5599365234375,1437.1702880859375,244.77996826171875,3005.186279296875,489.5599365234375
34,488,11,1,1266,193,1198.8656005859375,172.07955932617188,1266,193,1334.16748046875,214.73463439941406,0,1198.8656005859375,172.07955932617188,2533.0330810546875,344.15911865234375,1198.8656005859375,172.07955932617188,2533.0330810546875,344.15911865234375
82,489,8,1,1510,266,1445.292236328125,247.2231903076172,1510,266,1575.8221435546875,284.84149169921875,0,1445.292236328125,247.2231903076172,3021.1143798828125,494.4463806152344,1445.292236328125,247.2231903076172,3021.1143798828125,494.4463806152344
35,489,11,1,1267,193,1198.160888671875,171.947998046875,1267,193,1337.8157958984375,215.33628845214844,0,1198.160888671875,171.947998046875,2535.9766845703125,343.89599609375,1198.160888671875,171.947998046875,2535.9766845703125,343.89599609375
83,490,8,1,1515,267,1448.9219970703125,248.62106323242188,1515,267,1581.803955078125,286.3811950683594,0,1448.9219970703125,248.62106323242188,3030.7259521484375,497.24212646484375,1448.9219970703125,248.62106323242188,3030.7259521484375,497.24212646484375
36,490,11,1,1272,194,1204.5780029296875,172.7091522216797,1272,194,1341.0400390625,215.36424255371094,0,1204.5780029296875,172.7091522216797,2545.6180419921875,345.4183044433594,1204.5780029296875,172.7091522216797,2545.6180419921875,345.4183044433594
84,491,8,1,1518,268,1447.5208740234375,249.12997436523438,1518,268,1589.414306640625,287.2545471191406,0,1447.5208740234375,249.12997436523438,3036.9351806640625,498.25994873046875,1447.5208740234375,249.12997436523438,3036.9351806640625,498.25994873046875
37,491,11,1,1278,196,1212.2674560546875,176.05628967285156,1278,196,1344.8724365234375,217.09481811523438,0,1212.2674560546875,176.05628967285156,2557.139892578125,352.1125793457031,1212.2674560546875,176.05628967285156,2557.139892578125,352.1125793457031
85,492,8,1,1525,268,1455.398681640625,249.54833984375,1525,268,1596.3489990234375,287.9988098144531,0,1455.398681640625,249.54833984375,3051.7476806640625,499.0966796875,1455.398681640625,249.54833984375,3051.7476806640625,499.0966796875
38,492,11,1,1279,196,1211.898681640625,175.84347534179688,1279,196,1347.6658935546875,217.21080017089844,0,1211.898681640625,175.84347534179688,2559.5645751953125,351.68695068359375,1211.898681640625,175.84347534179688,2559.5645751953125,351.68695068359375
86,493,8,1,1537,269,1471.8314208984375,248.8788604736328,1537,269,1602.3629150390625,289.67822265625,0,1471.8314208984375,248.8788604736328,3074.1943359375,497.7577209472656,1471.8314208984375,248.8788604736328,3074.1943359375,497.7577209472656
39,493,11,1,1284,197,1218.0230712890625,177.7305908203125,1284,197,1351.70751953125,217.795654296875,0,1218.0230712890625,177.7305908203125,2569.7305908203125,355.461181640625,1218.0230712890625,177.7305908203125,2569.7305908203125,355.461181640625
87,494,8,1,1541,269,1474.986328125,248.32315063476562,1541,269,1607.2740478515625,290.94097900390625,0,1474.986328125,248.32315063476562,3082.2603759765625,496.64630126953125,1474.986328125,248.32315063476562,3082.2603759765625,496.64630126953125
40,494,11,1,1288,198,1222.4989013671875,178.58322143554688,1288,198,1355.0693359375,218.2570343017578,0,1222.4989013671875,178.58322143554688,2577.5682373046875,357.16644287109375,1222.4989013671875,178.58322143554688,2577.5682373046875,357.16644287109375
88,495,8,1,1545,270,1476.793212890625,248.95103454589844,1545,270,1614.7119140625,291.3918762207031,0,1476.793212890625,248.95103454589844,3091.505126953125,497.9020690917969,1476.793212890625,248.95103454589844,3091.505126953125,497.9020690917969
41,495,11,1,1291,200,1226.643310546875,178.5732879638672,1291,200,1356.138916015625,222.95523071289062,0,1226.643310546875,178.5732879638672,2582.7822265625,357.1465759277344,1226.643310546875,178.5732879638672,2582.7822265625,357.1465759277344
89,496,8,1,1551,270,1483.780029296875,250.32440185546875,1551,270,1619.9560546875,291.5872802734375,0,1483.780029296875,250.32440185546875,3103.736083984375,500.6488037109375,1483.780029296875,250.32440185546875,3103.736083984375,500.6488037109375
42,496,11,1,1296,205,1236.078857421875,182.31178283691406,1296,205,1357.86474609375,228.1517333984375,0,1236.078857421875,182.31178283691406,2593.943603515625,364.6235656738281,1236.078857421875,182.31178283691406,2593.943603515625,364.6235656738281
90,497,8,1,1559,272,1492.7042236328125,253.1248779296875,1559,272,1625.51220703125,292.21307373046875,0,1492.7042236328125,253.1248779296875,3118.2164306640625,506.249755859375,1492.7042236328125,253.1248779296875,3118.2164306640625,506.249755859375
43,497,11,1,1301,205,1240.8607177734375,180.65322875976562,1301,205,1362.1202392578125,230.47572326660156,0,1240.8607177734375,180.65322875976562,2602.98095703125,361.30645751953125,1240.8607177734375,180.65322875976562,2602.98095703125,361.30645751953125
91,498,8,1,1561,272,1492.6451416015625,252.900146484375,1561,272,1631.3326416015625,292.607421875,0,1492.6451416015625,252.900146484375,3123.977783203125,505.80029296875,1492.6451416015625,252.900146484375,3123.977783203125,505.80029296875
44,498,11,1,1307,205,1245.8533935546875,179.38427734375,1307,205,1368.623046875,231.6482391357422,0,1245.8533935546875,179.38427734375,2614.4764404296875,358.7685546875,1245.8533935546875,179.38427734375,2614.4764404296875,358.7685546875
92,499,8,1,1568,273,1500.8238525390625,255.07138061523438,1568,273,1635.3814697265625,292.6893005371094,0,1500.8238525390625,255.07138061523438,3136.205322265625,510.14276123046875,1500.8238525390625,255.07138061523438,3136.205322265625,510.14276123046875
45,499,11,1,1316,202,1256.990966796875,174.6890411376953,1316,202,1376.1300048828125,230.70596313476562,0,1256.990966796875,174.6890411376953,2633.1209716796875,349.3780822753906,1256.990966796875,174.6890411376953,2633.1209716796875,349.3780822753906
93,500,8,1,1574,274,1507.3046875,255.48777770996094,1574,274,1640.717529296875,293.04296875,0,1507.3046875,255.48777770996094,3148.022216796875,510.9755554199219,1507.3046875,255.48777770996094,3148.022216796875,510.9755554199219
46,500,11,1,1325,202,1267.4061279296875,173.9371795654297,1325,202,1383.9764404296875,231.38401794433594,0,1267.4061279296875,173.9371795654297,2651.382568359375,347.8743591308594,1267.4061279296875,173.9371795654297,2651.382568359375,347.8743591308594
94,501,8,1,1577,275,1509.90478515625,256.505126953125,1577,275,1645.6612548828125,293.5455627441406,0,1509.90478515625,256.505126953125,3155.5660400390625,513.01025390625,1509.90478515625,256.505126953125,3155.5660400390625,513.01025390625
47,501,11,1,1332,203,1271.483642578125,173.6116485595703,1332,203,1392.8990478515625,232.75071716308594,0,1271.483642578125,173.6116485595703,2664.3826904296875,347.2232971191406,1271.483642578125,173.6116485595703,2664.3826904296875,347.2232971191406
95,502,8,1,1582,275,1515.05615234375,256.87623596191406,1582,275,1650.254150390625,294.8846435546875,0,1515.05615234375,256.87623596191406,3165.310302734375,513.7524719238281,1515.05615234375,256.87623596191406,3165.310302734375,513.7524719238281
48,502,11,1,1342,205,1282.84423828125,175.11236572265625,1342,205,1401.2406005859375,236.2424774169922,0,1282.84423828125,175.11236572265625,2684.0848388671875,350.2247314453125,1282.84423828125,175.11236572265625,2684.0848388671875,350.2247314453125
96,503,8,1,1587,276,1518.93115234375,258.12261962890625,1587,276,1655.232177734375,295.5330505371094,0,1518.93115234375,258.12261962890625,3174.163330078125,516.2452392578125,1518.93115234375,258.12261962890625,3174.163330078125,516.2452392578125
49,503,11,1,1346,214,1285.7933349609375,187.3919219970703,1346,214,1408.167724609375,240.8878173828125,0,1285.7933349609375,187.3919219970703,2693.9610595703125,374.7838439941406,1285.7933349609375,187.3919219970703,2693.9610595703125,374.7838439941406
97,504,8,1,1592,278,1525.5322265625,257.8796081542969,1592,278,1658.73486328125,299.4024963378906,0,1525.5322265625,257.8796081542969,3184.26708984375,515.7592163085938,1525.5322265625,257.8796081542969,3184.26708984375,515.7592163085938
50,504,11,1,1352,218,1289.311279296875,194.32350158691406,1352,218,1415.7994384765625,243.16342163085938,0,1289.311279296875,194.32350158691406,2705.1107177734375,388.6470031738281,1289.311279296875,194.32350158691406,2705.1107177734375,388.6470031738281
98,505,8,1,1601,279,1538.2484130859375,256.85838317871094,1601,279,1664.7606201171875,301.88653564453125,0,1538.2484130859375,256.85838317871094,3203.009033203125,513.7167663574219,1538.2484130859375,256.85838317871094,3203.009033203125,513.7167663574219
51,505,11,1,1360,221,1296.7862548828125,199.03201293945312,1360,221,1424.0548095703125,244.71530151367188,0,1296.7862548828125,199.03201293945312,2720.841064453125,398.06402587890625,1296.7862548828125,199.03201293945312,2720.841064453125,398.06402587890625
99,506,8,1,1612,278,1549.772216796875,256.14697265625,1612,278,1675.721435546875,301.5380859375,0,1549.772216796875,256.14697265625,3225.49365234375,512.2939453125,1549.772216796875,256.14697265625,3225.49365234375,512.2939453125
52,506,11,1,1371,218,1309.939208984375,193.8614501953125,1371,218,1432.2607421875,244.07359313964844,0,1309.939208984375,193.8614501953125,2742.199951171875,387.722900390625,1309.939208984375,193.8614501953125,2742.199951171875,387.722900390625
100,507,8,1,1620,277,1552.840576171875,253.012451171875,1620,277,1688.4219970703125,301.40069580078125,0,1552.840576171875,253.012451171875,3241.2625732421875,506.02490234375,1552.840576171875,253.012451171875,3241.2625732421875,506.02490234375
53,507,11,1,1379,218,1319.4698486328125,192.6342315673828,1379,218,1440.2161865234375,244.60305786132812,0,1319.4698486328125,192.6342315673828,2759.68603515625,385.2684631347656,1319.4698486328125,192.6342315673828,2759.68603515625,385.2684631347656
101,508,8,1,1633,276,1566.7930908203125,251.5686492919922,1633,276,1699.8818359375,301.7129211425781,0,1566.7930908203125,251.5686492919922,3266.6749267578125,503.1372985839844,1566.7930908203125,251.5686492919922,3266.6749267578125,503.1372985839844
54,508,11,1,1388,219,1327.7811279296875,193.1890869140625,1388,219,1448.396240234375,245.1625518798828,0,1327.7811279296875,193.1890869140625,2776.1773681640625,386.378173828125,1327.7811279296875,193.1890869140625,2776.1773681640625,386.378173828125
102,509,8,1,1646,278,1582.719970703125,256.9771270751953,1646,278,1710.4759521484375,300.510986328125,0,1582.719970703125,256.9771270751953,3293.1959228515625,513.9542541503906,1582.719970703125,256.9771270751953,3293.1959228515625,513.9542541503906
55,509,11,1,1396,224,1336.9049072265625,201.69993591308594,1396,224,1456.8013916015625,246.46429443359375,0,1336.9049072265625,201.69993591308594,2793.706298828125,403.3998718261719,1336.9049072265625,201.69993591308594,2793.706298828125,403.3998718261719
103,510,8,1,1654,283,1586.6209716796875,264.5217590332031,1654,283,1721.611083984375,302.73797607421875,0,1586.6209716796875,264.5217590332031,3308.2320556640625,529.0435180664062,1586.6209716796875,264.5217590332031,3308.2320556640625,529.0435180664062
56,510,11,1,1401,232,1338.9371337890625,213.6406707763672,1401,232,1464.4969482421875,251.54063415527344,0,1338.9371337890625,213.6406707763672,2803.43408203125,427.2813415527344,1338.9371337890625,213.6406707763672,2803.43408203125,427.2813415527344
104,511,8,1,1662,286,1592.5394287109375,269.302001953125,1662,286,1732.0936279296875,304.1861267089844,0,1592.5394287109375,269.302001953125,3324.633056640625,538.60400390625,1592.5394287109375,269.302001953125,3324.633056640625,538.60400390625
57,511,11,1,1406,233,1339.8126220703125,213.4781494140625,1406,233,1472.650634765625,254.4154052734375,0,1339.8126220703125,213.4781494140625,2812.4632568359375,426.956298828125,1339.8126220703125,213.4781494140625,2812.4632568359375,426.956298828125
105,512,8,1,1670,287,1599.7059326171875,270.16278076171875,1670,287,1740.55126953125,304.2738037109375,0,1599.7059326171875,270.16278076171875,3340.2572021484375,540.3255615234375,1599.7059326171875,270.16278076171875,3340.2572021484375,540.3255615234375
58,512,11,1,1418,235,1355.065673828125,216.54481506347656,1418,235,1481.7354736328125,255.29246520996094,0,1355.065673828125,216.54481506347656,2836.8011474609375,433.0896301269531,1355.065673828125,216.54481506347656,2836.8011474609375,433.0896301269531
